# Official SPDX license and exception identifiers — GENERATED, do not hand-edit.
#
# Source: https://github.com/spdx/license-list-data (json/licenses.json and
# json/exceptions.json), license list version 3.29.0 (released 2026-09-16).
#
# Columns (tab-separated):
#   L <id> <osi> <deprecated>   a license; osi = isOsiApproved, 1 or 0
#   X <id> <deprecated>         a license exception
#
# Deprecated identifiers are INCLUDED: registries still emit them
# (GPL-2.0, LGPL-3.0, ...), and they are valid SPDX.
#
# Refresh (then check the diff of the osi column in review):
#   go run ./scripts/gen_spdx_data > internal/spdx/spdx_data.tsv
X	FLTK-exception	0
X	Fawkes-Runtime-exception	0
X	Font-exception-2.0	0
X	GCC-exception-2.0	0
X	GCC-exception-2.0-note	0
X	GCC-exception-3.1	0
X	GNAT-exception	0
X	GNOME-examples-exception	0
X	GNU-compiler-exception	0
X	GPL-3.0-389-ds-base-exception	0
X	GPL-3.0-interface-exception	0
X	GPL-3.0-linking-exception	0
X	GPL-3.0-linking-source-exception	0
X	GPL-CC-1.0	0
X	GStreamer-exception-2005	0
X	GStreamer-exception-2008	0
X	Gmsh-exception	0
X	Google-Patent-WebM	0
X	Independent-modules-exception	0
X	KiCad-libraries-exception	0
X	LGPL-3.0-linking-exception	0
X	LLGPL	0
X	LLVM-exception	0
X	LZMA-exception	0
X	Libtool-exception	0
X	Linux-syscall-note	0
X	Nokia-Qt-exception-1.1	1
X	OCCT-exception-1.0	0
X	OCaml-LGPL-linking-exception	0
X	OpenJDK-assembly-exception-1.0	0
X	PCRE2-exception	0
X	PS-or-PDF-font-exception-20170817	0
X	QPL-1.0-INRIA-2004-exception	0
X	Qt-GPL-exception-1.0	0
X	Qt-LGPL-exception-1.1	0
X	Qwt-exception-1.0	0
X	RRDtool-FLOSS-exception-2.0	0
X	SANE-exception	0
X	SHL-2.0	0
X	SHL-2.1	0
X	SWI-exception	0
X	Simple-Library-Usage-exception	0
X	Spelling-Provider-LGPL-exception	0
X	Swift-exception	0
X	Texinfo-exception	0
X	UBDL-exception	0
X	Universal-FOSS-exception-1.0	0
X	WxWindows-exception-3.1	0
X	cryptsetup-OpenSSL-exception	0
X	eCos-exception-2.0	0
X	erlang-otp-linking-exception	0
X	fmt-exception	0
X	freertos-exception-2.0	0
X	gnu-javamail-exception	0
X	harbour-exception	0
X	i2p-gpl-java-exception	0
X	kvirc-openssl-exception	0
X	libpri-OpenH323-exception	0
X	mif-exception	0
X	mxml-exception	0
X	openvpn-openssl-exception	0
X	polyparse-exception	0
X	romic-exception	0
X	rsync-linking-exception	0
X	sqlitestudio-OpenSSL-exception	0
X	stunnel-exception	0
